NC_003551.1	RefSeq	gene	22359	22934	.	-	.	ID=gene-MK_RS00135;Dbxref=GeneID:1477328;Name=MK_RS00135;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00135;old_locus_tag=MK0025
NC_003551.1	RefSeq	gene	22954	24330	.	-	.	ID=gene-MK_RS00140;Dbxref=GeneID:1477329;Name=secY;gbkey=Gene;gene=secY;gene_biotype=protein_coding;locus_tag=MK_RS00140;old_locus_tag=MK0026
NC_003551.1	RefSeq	gene	24397	24861	.	-	.	ID=gene-MK_RS00145;Dbxref=GeneID:1477330;Name=MK_RS00145;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00145;old_locus_tag=MK0027
NC_003551.1	RefSeq	gene	24876	25469	.	-	.	ID=gene-MK_RS00150;Dbxref=GeneID:1477331;Name=MK_RS00150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00150;old_locus_tag=MK0028
NC_003551.1	RefSeq	gene	25473	26153	.	-	.	ID=gene-MK_RS00155;Dbxref=GeneID:1477332;Name=MK_RS00155;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00155;old_locus_tag=MK0029
NC_003551.1	RefSeq	gene	26170	26769	.	-	.	ID=gene-MK_RS00160;Dbxref=GeneID:1477333;Name=MK_RS00160;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00160;old_locus_tag=MK0030
NC_003551.1	RefSeq	gene	26782	27243	.	-	.	ID=gene-MK_RS00165;Dbxref=GeneID:1477334;Name=MK_RS00165;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00165;old_locus_tag=MK0031
NC_003551.1	RefSeq	gene	27295	27942	.	-	.	ID=gene-MK_RS00170;Dbxref=GeneID:1477335;Name=MK_RS00170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00170;old_locus_tag=MK0032
NC_003551.1	RefSeq	gene	27917	28900	.	-	.	ID=gene-MK_RS00175;Dbxref=GeneID:1477336;Name=MK_RS00175;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00175;old_locus_tag=MK0033
NC_003551.1	RefSeq	gene	28904	29239	.	-	.	ID=gene-MK_RS00180;Dbxref=GeneID:1477337;Name=sepF;gbkey=Gene;gene=sepF;gene_biotype=protein_coding;locus_tag=MK_RS00180;old_locus_tag=MK0034
NC_003551.1	RefSeq	gene	29245	30330	.	-	.	ID=gene-MK_RS00185;Dbxref=GeneID:1477338;Name=MK_RS00185;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00185;old_locus_tag=MK0035
NC_003551.1	RefSeq	gene	30390	30980	.	-	.	ID=gene-MK_RS00190;Dbxref=GeneID:1477339;Name=MK_RS00190;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00190;old_locus_tag=MK0036
NC_003551.1	RefSeq	gene	31189	31749	.	+	.	ID=gene-MK_RS00195;Dbxref=GeneID:1477340;Name=MK_RS00195;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00195;old_locus_tag=MK0037
NC_003551.1	RefSeq	gene	31721	32782	.	+	.	ID=gene-MK_RS00200;Dbxref=GeneID:1477341;Name=MK_RS00200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00200;old_locus_tag=MK0038
NC_003551.1	RefSeq	gene	32726	33256	.	-	.	ID=gene-MK_RS00205;Dbxref=GeneID:41583357;Name=MK_RS00205;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00205
NC_003551.1	RefSeq	gene	33253	34011	.	-	.	ID=gene-MK_RS00210;Dbxref=GeneID:1477342;Name=MK_RS00210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00210;old_locus_tag=MK0039
NC_003551.1	RefSeq	gene	34081	35229	.	+	.	ID=gene-MK_RS00215;Dbxref=GeneID:1477343;Name=MK_RS00215;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00215;old_locus_tag=MK0040
NC_003551.1	RefSeq	gene	35263	37083	.	+	.	ID=gene-MK_RS00220;Dbxref=GeneID:1477344;Name=MK_RS00220;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00220;old_locus_tag=MK0041
NC_003551.1	RefSeq	gene	37152	37227	.	-	.	ID=gene-MK_RS00225;Dbxref=GeneID:1478287;Name=MK_RS00225;gbkey=Gene;gene_biotype=tRNA;locus_tag=MK_RS00225;old_locus_tag=MKt01
NC_003551.1	RefSeq	gene	37451	38404	.	-	.	ID=gene-MK_RS00230;Dbxref=GeneID:1477345;Name=MK_RS00230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00230;old_locus_tag=MK0042
NC_003551.1	RefSeq	gene	38495	39829	.	-	.	ID=gene-MK_RS00235;Dbxref=GeneID:1477346;Name=MK_RS00235;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00235;old_locus_tag=MK0043
NC_003551.1	RefSeq	gene	40217	40574	.	+	.	ID=gene-MK_RS00240;Dbxref=GeneID:41583358;Name=rnpB;gbkey=Gene;gene=rnpB;gene_biotype=RNase_P_RNA;locus_tag=MK_RS00240
NC_003551.1	RefSeq	gene	40642	41760	.	-	.	ID=gene-MK_RS00245;Dbxref=GeneID:1477347;Name=MK_RS00245;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00245;old_locus_tag=MK0044
NC_003551.1	RefSeq	gene	41815	42918	.	+	.	ID=gene-MK_RS00250;Dbxref=GeneID:1477348;Name=MK_RS00250;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00250;old_locus_tag=MK0045
NC_003551.1	RefSeq	gene	43093	43638	.	+	.	ID=gene-MK_RS00255;Dbxref=GeneID:1477349;Name=MK_RS00255;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00255;old_locus_tag=MK0046
NC_003551.1	RefSeq	gene	43671	44714	.	-	.	ID=gene-MK_RS00260;Dbxref=GeneID:1477350;Name=MK_RS00260;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00260;old_locus_tag=MK0047
NC_003551.1	RefSeq	gene	44786	45367	.	+	.	ID=gene-MK_RS00265;Dbxref=GeneID:1477351;Name=MK_RS00265;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00265;old_locus_tag=MK0048
NC_003551.1	RefSeq	gene	45367	49032	.	+	.	ID=gene-MK_RS00270;Dbxref=GeneID:1477352;Name=rgy;gbkey=Gene;gene=rgy;gene_biotype=protein_coding;locus_tag=MK_RS00270;old_locus_tag=MK0049
NC_003551.1	RefSeq	gene	49029	49949	.	+	.	ID=gene-MK_RS00275;Dbxref=GeneID:1477353;Name=MK_RS00275;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00275;old_locus_tag=MK0050
NC_003551.1	RefSeq	gene	49918	50835	.	-	.	ID=gene-MK_RS00280;Dbxref=GeneID:1477354;Name=MK_RS00280;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00280;old_locus_tag=MK0051
NC_003551.1	RefSeq	gene	50862	51494	.	+	.	ID=gene-MK_RS00285;Dbxref=GeneID:1477355;Name=MK_RS00285;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00285;old_locus_tag=MK0052
NC_003551.1	RefSeq	gene	51546	51622	.	+	.	ID=gene-MK_RS00290;Dbxref=GeneID:1478288;Name=MK_RS00290;gbkey=Gene;gene_biotype=tRNA;locus_tag=MK_RS00290;old_locus_tag=MKt02
NC_003551.1	RefSeq	gene	51735	51812	.	+	.	ID=gene-MK_RS00295;Dbxref=GeneID:1478289;Name=MK_RS00295;gbkey=Gene;gene_biotype=tRNA;locus_tag=MK_RS00295;old_locus_tag=MKt03
NC_003551.1	RefSeq	gene	53306	53659	.	+	.	ID=gene-MK_RS00310;Dbxref=GeneID:1477357;Name=MK_RS00310;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00310;old_locus_tag=MK0054
NC_003551.1	RefSeq	gene	53735	54652	.	-	.	ID=gene-MK_RS00315;Dbxref=GeneID:1477358;Name=twy1;gbkey=Gene;gene=twy1;gene_biotype=protein_coding;locus_tag=MK_RS00315;old_locus_tag=MK0055
NC_003551.1	RefSeq	gene	55068	55221	.	+	.	ID=gene-MK_RS00320;Dbxref=GeneID:41583360;Name=MK_RS00320;gbkey=Gene;gene_biotype=tRNA;locus_tag=MK_RS00320
NC_003551.1	RefSeq	gene	55284	55847	.	-	.	ID=gene-MK_RS00325;Dbxref=GeneID:1477359;Name=MK_RS00325;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00325;old_locus_tag=MK0056
NC_003551.1	RefSeq	gene	55840	56433	.	-	.	ID=gene-MK_RS00330;Dbxref=GeneID:1477360;Name=MK_RS00330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00330;old_locus_tag=MK0057
NC_003551.1	RefSeq	gene	56430	56768	.	-	.	ID=gene-MK_RS00335;Dbxref=GeneID:1477361;Name=MK_RS00335;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00335;old_locus_tag=MK0058
NC_003551.1	RefSeq	gene	56784	57464	.	-	.	ID=gene-MK_RS00340;Dbxref=GeneID:1477362;Name=MK_RS00340;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00340;old_locus_tag=MK0059
NC_003551.1	RefSeq	gene	57457	58047	.	-	.	ID=gene-MK_RS00345;Dbxref=GeneID:1477363;Name=MK_RS00345;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00345;old_locus_tag=MK0060
NC_003551.1	RefSeq	gene	58044	59066	.	-	.	ID=gene-MK_RS00350;Dbxref=GeneID:1477364;Name=MK_RS00350;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00350;old_locus_tag=MK0061
NC_003551.1	RefSeq	gene	59083	59697	.	-	.	ID=gene-MK_RS00355;Dbxref=GeneID:1477365;Name=MK_RS00355;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00355;old_locus_tag=MK0062
NC_003551.1	RefSeq	gene	59694	59876	.	-	.	ID=gene-MK_RS00360;Dbxref=GeneID:1477366;Name=MK_RS00360;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00360;old_locus_tag=MK0063
NC_003551.1	RefSeq	gene	59908	60720	.	+	.	ID=gene-MK_RS00365;Dbxref=GeneID:1477367;Name=MK_RS00365;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00365;old_locus_tag=MK0064
NC_003551.1	RefSeq	gene	60717	61094	.	-	.	ID=gene-MK_RS00370;Dbxref=GeneID:1477368;Name=MK_RS00370;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00370;old_locus_tag=MK0065
NC_003551.1	RefSeq	gene	61097	61705	.	-	.	ID=gene-MK_RS00375;Dbxref=GeneID:1477369;Name=MK_RS00375;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00375;old_locus_tag=MK0066
NC_003551.1	RefSeq	gene	61681	62895	.	-	.	ID=gene-MK_RS00380;Dbxref=GeneID:1477370;Name=MK_RS00380;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00380;old_locus_tag=MK0067
NC_003551.1	RefSeq	gene	62910	63524	.	-	.	ID=gene-MK_RS00385;Dbxref=GeneID:1477371;Name=MK_RS00385;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00385;old_locus_tag=MK0068
NC_003551.1	RefSeq	gene	63592	63867	.	-	.	ID=gene-MK_RS00390;Dbxref=GeneID:1477372;Name=MK_RS00390;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00390;old_locus_tag=MK0069
NC_003551.1	RefSeq	gene	63864	66137	.	-	.	ID=gene-MK_RS00395;Dbxref=GeneID:1477373;Name=MK_RS00395;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00395;old_locus_tag=MK0070
NC_003551.1	RefSeq	gene	66184	66945	.	+	.	ID=gene-MK_RS00400;Dbxref=GeneID:1477374;Name=MK_RS00400;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00400;old_locus_tag=MK0071
NC_003551.1	RefSeq	gene	66957	68126	.	-	.	ID=gene-MK_RS00405;Dbxref=GeneID:1477375;Name=MK_RS00405;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00405;old_locus_tag=MK0072
NC_003551.1	RefSeq	gene	68133	69011	.	-	.	ID=gene-MK_RS00410;Dbxref=GeneID:1477376;Name=nadA;gbkey=Gene;gene=nadA;gene_biotype=protein_coding;locus_tag=MK_RS00410;old_locus_tag=MK0073
NC_003551.1	RefSeq	gene	69027	69869	.	-	.	ID=gene-MK_RS00415;Dbxref=GeneID:1477377;Name=MK_RS00415;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00415;old_locus_tag=MK0074
NC_003551.1	RefSeq	gene	69998	70933	.	+	.	ID=gene-MK_RS00420;Dbxref=GeneID:1477378;Name=MK_RS00420;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00420;old_locus_tag=MK0075
NC_003551.1	RefSeq	gene	70930	71757	.	+	.	ID=gene-MK_RS00425;Dbxref=GeneID:1477379;Name=MK_RS00425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00425;old_locus_tag=MK0076
NC_003551.1	RefSeq	gene	71754	73088	.	+	.	ID=gene-MK_RS00430;Dbxref=GeneID:1477380;Name=MK_RS00430;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00430;old_locus_tag=MK0077
NC_003551.1	RefSeq	gene	73130	74119	.	+	.	ID=gene-MK_RS00435;Dbxref=GeneID:1477381;Name=MK_RS00435;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00435;old_locus_tag=MK0078
NC_003551.1	RefSeq	gene	74128	74928	.	+	.	ID=gene-MK_RS00440;Dbxref=GeneID:1477382;Name=pheA;gbkey=Gene;gene=pheA;gene_biotype=protein_coding;locus_tag=MK_RS00440;old_locus_tag=MK0079
NC_003551.1	RefSeq	gene	74941	75492	.	+	.	ID=gene-MK_RS00445;Dbxref=GeneID:1477383;Name=MK_RS00445;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00445;old_locus_tag=MK0080
NC_003551.1	RefSeq	gene	75485	75754	.	+	.	ID=gene-MK_RS00450;Dbxref=GeneID:1477384;Name=MK_RS00450;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00450;old_locus_tag=MK0081
NC_003551.1	RefSeq	gene	75767	76918	.	+	.	ID=gene-MK_RS00455;Dbxref=GeneID:1477385;Name=porA;gbkey=Gene;gene=porA;gene_biotype=protein_coding;locus_tag=MK_RS00455;old_locus_tag=MK0082
NC_003551.1	RefSeq	gene	76931	77821	.	+	.	ID=gene-MK_RS00460;Dbxref=GeneID:1477386;Name=MK_RS00460;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00460;old_locus_tag=MK0083
NC_003551.1	RefSeq	gene	77794	78321	.	+	.	ID=gene-MK_RS00465;Dbxref=GeneID:1477387;Name=MK_RS00465;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00465;old_locus_tag=MK0084
NC_003551.1	RefSeq	gene	78242	79153	.	+	.	ID=gene-MK_RS00470;Dbxref=GeneID:1477388;Name=MK_RS00470;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00470;old_locus_tag=MK0085
NC_003551.1	RefSeq	gene	79158	79691	.	+	.	ID=gene-MK_RS00475;Dbxref=GeneID:1477389;Name=MK_RS00475;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00475;old_locus_tag=MK0086
NC_003551.1	RefSeq	gene	79695	80291	.	+	.	ID=gene-MK_RS00480;Dbxref=GeneID:1477390;Name=purO;gbkey=Gene;gene=purO;gene_biotype=protein_coding;locus_tag=MK_RS00480;old_locus_tag=MK0087
NC_003551.1	RefSeq	gene	80293	82284	.	-	.	ID=gene-MK_RS00485;Dbxref=GeneID:1477391;Name=MK_RS00485;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00485;old_locus_tag=MK0088
NC_003551.1	RefSeq	gene	82341	83522	.	-	.	ID=gene-MK_RS00490;Dbxref=GeneID:1477392;Name=MK_RS00490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00490;old_locus_tag=MK0089
NC_003551.1	RefSeq	gene	83635	83895	.	+	.	ID=gene-MK_RS00495;Dbxref=GeneID:1477393;Name=MK_RS00495;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00495;old_locus_tag=MK0090
NC_003551.1	RefSeq	gene	83902	85701	.	+	.	ID=gene-MK_RS00500;Dbxref=GeneID:1477394;Name=MK_RS00500;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00500;old_locus_tag=MK0091
NC_003551.1	RefSeq	gene	86099	86650	.	-	.	ID=gene-MK_RS00505;Dbxref=GeneID:1477395;Name=MK_RS00505;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00505;old_locus_tag=MK0092
NC_003551.1	RefSeq	gene	86682	87461	.	-	.	ID=gene-MK_RS00510;Dbxref=GeneID:1477396;Name=MK_RS00510;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00510;old_locus_tag=MK0093
NC_003551.1	RefSeq	gene	87467	88255	.	-	.	ID=gene-MK_RS00515;Dbxref=GeneID:1477397;Name=nadX;gbkey=Gene;gene=nadX;gene_biotype=protein_coding;locus_tag=MK_RS00515;old_locus_tag=MK0094
NC_003551.1	RefSeq	gene	88185	88820	.	-	.	ID=gene-MK_RS00520;Dbxref=GeneID:1477398;Name=MK_RS00520;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00520;old_locus_tag=MK0095
NC_003551.1	RefSeq	gene	88832	89203	.	-	.	ID=gene-MK_RS00525;Dbxref=GeneID:1477399;Name=MK_RS00525;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00525;old_locus_tag=MK0096
NC_003551.1	RefSeq	gene	89216	90763	.	+	.	ID=gene-MK_RS00530;Dbxref=GeneID:1477400;Name=MK_RS00530;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00530;old_locus_tag=MK0097
NC_003551.1	RefSeq	gene	90768	91475	.	+	.	ID=gene-MK_RS00535;Dbxref=GeneID:1477401;Name=MK_RS00535;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00535;old_locus_tag=MK0098
NC_003551.1	RefSeq	gene	91472	91828	.	+	.	ID=gene-MK_RS00540;Dbxref=GeneID:1477402;Name=MK_RS00540;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00540;old_locus_tag=MK0099
NC_003551.1	RefSeq	gene	91983	93164	.	+	.	ID=gene-MK_RS00545;Dbxref=GeneID:1477403;Name=MK_RS00545;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00545;old_locus_tag=MK0100
NC_003551.1	RefSeq	gene	93212	93290	.	-	.	ID=gene-MK_RS00550;Dbxref=GeneID:1478291;Name=MK_RS00550;gbkey=Gene;gene_biotype=tRNA;locus_tag=MK_RS00550;old_locus_tag=MKt05
NC_003551.1	RefSeq	gene	93378	93962	.	+	.	ID=gene-MK_RS00555;Dbxref=GeneID:1477404;Name=MK_RS00555;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00555;old_locus_tag=MK0101
NC_003551.1	RefSeq	gene	93969	94385	.	+	.	ID=gene-MK_RS00560;Dbxref=GeneID:1477405;Name=MK_RS00560;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00560;old_locus_tag=MK0102
NC_003551.1	RefSeq	gene	94354	95916	.	-	.	ID=gene-MK_RS00565;Dbxref=GeneID:1477406;Name=MK_RS00565;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00565;old_locus_tag=MK0103
NC_003551.1	RefSeq	gene	95980	98838	.	+	.	ID=gene-MK_RS00570;Dbxref=GeneID:1477407;Name=MK_RS00570;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00570;old_locus_tag=MK0104
NC_003551.1	RefSeq	gene	98775	99845	.	-	.	ID=gene-MK_RS00575;Dbxref=GeneID:1477408;Name=MK_RS00575;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00575;old_locus_tag=MK0105
NC_003551.1	RefSeq	gene	99868	101148	.	-	.	ID=gene-MK_RS00580;Dbxref=GeneID:1477409;Name=thiC;gbkey=Gene;gene=thiC;gene_biotype=protein_coding;locus_tag=MK_RS00580;old_locus_tag=MK0106
NC_003551.1	RefSeq	gene	101154	102512	.	-	.	ID=gene-MK_RS00585;Dbxref=GeneID:1477410;Name=MK_RS00585;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00585;old_locus_tag=MK0107
NC_003551.1	RefSeq	gene	102514	103230	.	-	.	ID=gene-MK_RS00590;Dbxref=GeneID:1477411;Name=MK_RS00590;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00590;old_locus_tag=MK0108
NC_003551.1	RefSeq	gene	103269	104672	.	+	.	ID=gene-MK_RS00595;Dbxref=GeneID:1477412;Name=MK_RS00595;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00595;old_locus_tag=MK0109
NC_003551.1	RefSeq	gene	104669	105400	.	+	.	ID=gene-MK_RS00600;Dbxref=GeneID:1477413;Name=MK_RS00600;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00600;old_locus_tag=MK0110
NC_003551.1	RefSeq	gene	105387	107489	.	-	.	ID=gene-MK_RS00605;Dbxref=GeneID:1477414;Name=MK_RS00605;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MK_RS00605;old_locus_tag=MK0111
