NC_013202.1	RefSeq	gene	8006	10351	.	-	.	ID=gene-HMUK_RS00055;Dbxref=GeneID:8409507;Name=HMUK_RS00055;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00055;old_locus_tag=Hmuk_0011
NC_013202.1	RefSeq	gene	10473	10718	.	-	.	ID=gene-HMUK_RS00060;Dbxref=GeneID:8409508;Name=HMUK_RS00060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00060;old_locus_tag=Hmuk_0012
NC_013202.1	RefSeq	gene	10720	10854	.	-	.	ID=gene-HMUK_RS00065;Dbxref=GeneID:8409509;Name=HMUK_RS00065;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00065;old_locus_tag=Hmuk_0013
NC_013202.1	RefSeq	gene	10854	11135	.	-	.	ID=gene-HMUK_RS00070;Dbxref=GeneID:8409510;Name=HMUK_RS00070;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00070;old_locus_tag=Hmuk_0014
NC_013202.1	RefSeq	gene	11353	12099	.	+	.	ID=gene-HMUK_RS00075;Dbxref=GeneID:8409511;Name=HMUK_RS00075;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00075;old_locus_tag=Hmuk_0015
NC_013202.1	RefSeq	gene	12096	12818	.	-	.	ID=gene-HMUK_RS00080;Dbxref=GeneID:8409512;Name=HMUK_RS00080;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00080;old_locus_tag=Hmuk_0016
NC_013202.1	RefSeq	gene	12890	14239	.	-	.	ID=gene-HMUK_RS00085;Dbxref=GeneID:8409513;Name=truD;gbkey=Gene;gene=truD;gene_biotype=protein_coding;locus_tag=HMUK_RS00085;old_locus_tag=Hmuk_0017
NC_013202.1	RefSeq	gene	14354	15067	.	-	.	ID=gene-HMUK_RS00090;Dbxref=GeneID:8409514;Name=psmB;gbkey=Gene;gene=psmB;gene_biotype=protein_coding;locus_tag=HMUK_RS00090;old_locus_tag=Hmuk_0018
NC_013202.1	RefSeq	gene	15060	15803	.	-	.	ID=gene-HMUK_RS00095;Dbxref=GeneID:8409515;Name=psmA;gbkey=Gene;gene=psmA;gene_biotype=protein_coding;locus_tag=HMUK_RS00095;old_locus_tag=Hmuk_0019
NC_013202.1	RefSeq	gene	15893	16231	.	-	.	ID=gene-HMUK_RS00100;Dbxref=GeneID:8409516;Name=pth2;gbkey=Gene;gene=pth2;gene_biotype=protein_coding;locus_tag=HMUK_RS00100;old_locus_tag=Hmuk_0020
NC_013202.1	RefSeq	gene	16379	16969	.	+	.	ID=gene-HMUK_RS00105;Dbxref=GeneID:8409517;Name=dcd;gbkey=Gene;gene=dcd;gene_biotype=protein_coding;locus_tag=HMUK_RS00105;old_locus_tag=Hmuk_0021
NC_013202.1	RefSeq	gene	17007	17903	.	+	.	ID=gene-HMUK_RS00110;Dbxref=GeneID:8409518;Name=HMUK_RS00110;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00110;old_locus_tag=Hmuk_0022
NC_013202.1	RefSeq	gene	17903	18535	.	+	.	ID=gene-HMUK_RS00115;Dbxref=GeneID:8409519;Name=HMUK_RS00115;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00115;old_locus_tag=Hmuk_0023
NC_013202.1	RefSeq	gene	18569	19333	.	-	.	ID=gene-HMUK_RS00120;Dbxref=GeneID:8409520;Name=HMUK_RS00120;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00120;old_locus_tag=Hmuk_0024
NC_013202.1	RefSeq	gene	19624	21156	.	-	.	ID=gene-HMUK_RS00125;Dbxref=GeneID:8409521;Name=HMUK_RS00125;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00125;old_locus_tag=Hmuk_0025
NC_013202.1	RefSeq	gene	21325	21705	.	-	.	ID=gene-HMUK_RS00130;Dbxref=GeneID:8409522;Name=HMUK_RS00130;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00130;old_locus_tag=Hmuk_0026
NC_013202.1	RefSeq	gene	21784	22356	.	+	.	ID=gene-HMUK_RS00135;Dbxref=GeneID:8409523;Name=HMUK_RS00135;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00135;old_locus_tag=Hmuk_0027
NC_013202.1	RefSeq	gene	22433	23521	.	+	.	ID=gene-HMUK_RS00140;Dbxref=GeneID:8409524;Name=HMUK_RS00140;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00140;old_locus_tag=Hmuk_0028
NC_013202.1	RefSeq	gene	23667	24218	.	+	.	ID=gene-HMUK_RS00145;Dbxref=GeneID:8409525;Name=HMUK_RS00145;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00145;old_locus_tag=Hmuk_0029
NC_013202.1	RefSeq	gene	24302	26161	.	+	.	ID=gene-HMUK_RS00150;Dbxref=GeneID:8409526;Name=HMUK_RS00150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00150;old_locus_tag=Hmuk_0030
NC_013202.1	RefSeq	gene	26322	28106	.	+	.	ID=gene-HMUK_RS00155;Dbxref=GeneID:8409527;Name=HMUK_RS00155;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00155;old_locus_tag=Hmuk_0031
NC_013202.1	RefSeq	gene	28156	28241	.	-	.	ID=gene-HMUK_RS00160;Dbxref=GeneID:8409528;Name=HMUK_RS00160;gbkey=Gene;gene_biotype=tRNA;locus_tag=HMUK_RS00160;old_locus_tag=Hmuk_R0001
NC_013202.1	RefSeq	gene	28365	29321	.	+	.	ID=gene-HMUK_RS00165;Dbxref=GeneID:8409529;Name=HMUK_RS00165;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00165;old_locus_tag=Hmuk_0032
NC_013202.1	RefSeq	gene	29324	29845	.	-	.	ID=gene-HMUK_RS00170;Dbxref=GeneID:8409530;Name=HMUK_RS00170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00170;old_locus_tag=Hmuk_0033
NC_013202.1	RefSeq	gene	29842	31197	.	-	.	ID=gene-HMUK_RS00175;Dbxref=GeneID:8409531;Name=HMUK_RS00175;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00175;old_locus_tag=Hmuk_0034
NC_013202.1	RefSeq	gene	31197	31772	.	-	.	ID=gene-HMUK_RS00180;Dbxref=GeneID:8409532;Name=HMUK_RS00180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00180;old_locus_tag=Hmuk_0035
NC_013202.1	RefSeq	gene	31769	32710	.	-	.	ID=gene-HMUK_RS00185;Dbxref=GeneID:8409533;Name=HMUK_RS00185;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00185;old_locus_tag=Hmuk_0036
NC_013202.1	RefSeq	gene	32804	34399	.	-	.	ID=gene-HMUK_RS00190;Dbxref=GeneID:8409534;Name=HMUK_RS00190;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00190;old_locus_tag=Hmuk_0037
NC_013202.1	RefSeq	gene	34396	36381	.	-	.	ID=gene-HMUK_RS00195;Dbxref=GeneID:8409535;Name=HMUK_RS00195;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00195;old_locus_tag=Hmuk_0038
NC_013202.1	RefSeq	gene	36847	37899	.	+	.	ID=gene-HMUK_RS00200;Dbxref=GeneID:8409537;Name=HMUK_RS00200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00200;old_locus_tag=Hmuk_0040
NC_013202.1	RefSeq	gene	37923	39281	.	-	.	ID=gene-HMUK_RS00205;Dbxref=GeneID:8409538;Name=HMUK_RS00205;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00205;old_locus_tag=Hmuk_0041
NC_013202.1	RefSeq	gene	39436	39585	.	-	.	ID=gene-HMUK_RS17380;Dbxref=GeneID:54763463;Name=HMUK_RS17380;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS17380;old_locus_tag=Hmuk_0042
NC_013202.1	RefSeq	gene	39650	40717	.	-	.	ID=gene-HMUK_RS00210;Dbxref=GeneID:8409540;Name=HMUK_RS00210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00210;old_locus_tag=Hmuk_0043
NC_013202.1	RefSeq	gene	40859	41311	.	-	.	ID=gene-HMUK_RS00215;Dbxref=GeneID:8409541;Name=HMUK_RS00215;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00215;old_locus_tag=Hmuk_0044
NC_013202.1	RefSeq	gene	41508	41708	.	-	.	ID=gene-HMUK_RS00220;Dbxref=GeneID:8409542;Name=HMUK_RS00220;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00220;old_locus_tag=Hmuk_0045
NC_013202.1	RefSeq	gene	41791	42930	.	-	.	ID=gene-HMUK_RS00225;Dbxref=GeneID:8409543;Name=HMUK_RS00225;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00225;old_locus_tag=Hmuk_0046
NC_013202.1	RefSeq	gene	42927	43982	.	-	.	ID=gene-HMUK_RS00230;Dbxref=GeneID:8409544;Name=HMUK_RS00230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00230;old_locus_tag=Hmuk_0047
NC_013202.1	RefSeq	gene	43983	45149	.	-	.	ID=gene-HMUK_RS00235;Dbxref=GeneID:8409545;Name=HMUK_RS00235;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00235;old_locus_tag=Hmuk_0048
NC_013202.1	RefSeq	gene	45136	46146	.	-	.	ID=gene-HMUK_RS00240;Dbxref=GeneID:8409546;Name=HMUK_RS00240;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00240;old_locus_tag=Hmuk_0049
NC_013202.1	RefSeq	gene	46154	48040	.	-	.	ID=gene-HMUK_RS00245;Dbxref=GeneID:8409547;Name=HMUK_RS00245;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00245;old_locus_tag=Hmuk_0050
NC_013202.1	RefSeq	gene	48422	50194	.	+	.	ID=gene-HMUK_RS00250;Dbxref=GeneID:8409548;Name=HMUK_RS00250;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00250;old_locus_tag=Hmuk_0051
NC_013202.1	RefSeq	gene	50191	51924	.	+	.	ID=gene-HMUK_RS00255;Dbxref=GeneID:8409549;Name=HMUK_RS00255;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00255;old_locus_tag=Hmuk_0052
NC_013202.1	RefSeq	gene	52274	53047	.	+	.	ID=gene-HMUK_RS00260;Dbxref=GeneID:8409550;Name=HMUK_RS00260;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00260;old_locus_tag=Hmuk_0053
NC_013202.1	RefSeq	gene	53190	54239	.	-	.	ID=gene-HMUK_RS00265;Dbxref=GeneID:8409551;Name=HMUK_RS00265;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00265;old_locus_tag=Hmuk_0054
NC_013202.1	RefSeq	gene	54328	55869	.	-	.	ID=gene-HMUK_RS00270;Dbxref=GeneID:8409552;Name=HMUK_RS00270;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00270;old_locus_tag=Hmuk_0055
NC_013202.1	RefSeq	gene	56517	58259	.	+	.	ID=gene-HMUK_RS00275;Dbxref=GeneID:8409553;Name=HMUK_RS00275;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00275;old_locus_tag=Hmuk_0056
NC_013202.1	RefSeq	gene	58587	58823	.	+	.	ID=gene-HMUK_RS00280;Dbxref=GeneID:8409554;Name=HMUK_RS00280;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00280;old_locus_tag=Hmuk_0057
NC_013202.1	RefSeq	gene	58826	59215	.	+	.	ID=gene-HMUK_RS00285;Dbxref=GeneID:8409555;Name=HMUK_RS00285;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00285;old_locus_tag=Hmuk_0058
NC_013202.1	RefSeq	gene	59278	59898	.	-	.	ID=gene-HMUK_RS16470;Dbxref=GeneID:31401196;Name=HMUK_RS16470;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16470;old_locus_tag=Hmuk_0059
NC_013202.1	RefSeq	gene	60000	60707	.	+	.	ID=gene-HMUK_RS00290;Dbxref=GeneID:8409557;Name=HMUK_RS00290;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00290;old_locus_tag=Hmuk_0060
NC_013202.1	RefSeq	gene	60716	63835	.	+	.	ID=gene-HMUK_RS00295;Dbxref=GeneID:8409558;Name=HMUK_RS00295;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00295;old_locus_tag=Hmuk_0061
NC_013202.1	RefSeq	gene	63908	64942	.	+	.	ID=gene-HMUK_RS00300;Dbxref=GeneID:8409559;Name=HMUK_RS00300;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00300;old_locus_tag=Hmuk_0062
NC_013202.1	RefSeq	gene	67943	68578	.	+	.	ID=gene-HMUK_RS16485;Dbxref=GeneID:31401199;Name=HMUK_RS16485;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16485;old_locus_tag=Hmuk_0068
NC_013202.1	RefSeq	gene	68832	70007	.	+	.	ID=gene-HMUK_RS16490;Dbxref=GeneID:31401200;Name=HMUK_RS16490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16490;old_locus_tag=Hmuk_0070
NC_013202.1	RefSeq	gene	70050	71054	.	-	.	ID=gene-HMUK_RS16495;Dbxref=GeneID:31401201;Name=HMUK_RS16495;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16495;old_locus_tag=Hmuk_0071
NC_013202.1	RefSeq	gene	71133	71711	.	-	.	ID=gene-HMUK_RS16500;Dbxref=GeneID:31401202;Name=HMUK_RS16500;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16500;old_locus_tag=Hmuk_0072
NC_013202.1	RefSeq	gene	72002	72235	.	-	.	ID=gene-HMUK_RS17385;Dbxref=GeneID:54763464;Name=HMUK_RS17385;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS17385
NC_013202.1	RefSeq	gene	72232	72651	.	-	.	ID=gene-HMUK_RS16905;Dbxref=GeneID:40920741;Name=HMUK_RS16905;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16905
NC_013202.1	RefSeq	gene	74352	75380	.	+	.	ID=gene-HMUK_RS16515;Dbxref=GeneID:31401205;Name=HMUK_RS16515;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16515;old_locus_tag=Hmuk_0077
NC_013202.1	RefSeq	gene	75887	77059	.	+	.	ID=gene-HMUK_RS16910;Dbxref=GeneID:40920742;Name=HMUK_RS16910;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16910;old_locus_tag=Hmuk_0078
NC_013202.1	RefSeq	gene	77591	78865	.	-	.	ID=gene-HMUK_RS00345;Dbxref=GeneID:8409578;Name=HMUK_RS00345;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00345;old_locus_tag=Hmuk_0081
NC_013202.1	RefSeq	gene	79202	81013	.	-	.	ID=gene-HMUK_RS16520;Dbxref=GeneID:31401206;Name=HMUK_RS16520;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16520;old_locus_tag=Hmuk_0083
NC_013202.1	RefSeq	gene	81010	82164	.	-	.	ID=gene-HMUK_RS16525;Dbxref=GeneID:31401207;Name=HMUK_RS16525;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS16525;old_locus_tag=Hmuk_0084
NC_013202.1	RefSeq	gene	82267	83562	.	-	.	ID=gene-HMUK_RS00355;Dbxref=GeneID:8409582;Name=HMUK_RS00355;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00355;old_locus_tag=Hmuk_0085
NC_013202.1	RefSeq	gene	83559	84668	.	-	.	ID=gene-HMUK_RS00360;Dbxref=GeneID:8409583;Name=wecB;gbkey=Gene;gene=wecB;gene_biotype=protein_coding;locus_tag=HMUK_RS00360;old_locus_tag=Hmuk_0086
NC_013202.1	RefSeq	gene	84759	86111	.	-	.	ID=gene-HMUK_RS00365;Dbxref=GeneID:8409584;Name=HMUK_RS00365;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00365;old_locus_tag=Hmuk_0087
NC_013202.1	RefSeq	gene	87221	88156	.	-	.	ID=gene-HMUK_RS00380;Dbxref=GeneID:8409586;Name=HMUK_RS00380;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00380;old_locus_tag=Hmuk_0089
NC_013202.1	RefSeq	gene	88345	90378	.	-	.	ID=gene-HMUK_RS00385;Dbxref=GeneID:8409587;Name=HMUK_RS00385;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00385;old_locus_tag=Hmuk_0090
NC_013202.1	RefSeq	gene	90491	90628	.	-	.	ID=gene-HMUK_RS17395;Dbxref=GeneID:54763466;Name=HMUK_RS17395;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS17395;old_locus_tag=Hmuk_0091
NC_013202.1	RefSeq	gene	90799	92220	.	+	.	ID=gene-HMUK_RS00390;Dbxref=GeneID:8409589;Name=HMUK_RS00390;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00390;old_locus_tag=Hmuk_0092
NC_013202.1	RefSeq	gene	92217	92714	.	+	.	ID=gene-HMUK_RS00395;Dbxref=GeneID:8409590;Name=HMUK_RS00395;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00395;old_locus_tag=Hmuk_0093
NC_013202.1	RefSeq	gene	92704	93633	.	+	.	ID=gene-HMUK_RS00400;Dbxref=GeneID:8409591;Name=HMUK_RS00400;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00400;old_locus_tag=Hmuk_0094
NC_013202.1	RefSeq	gene	93640	94662	.	-	.	ID=gene-HMUK_RS00405;Dbxref=GeneID:8409592;Name=HMUK_RS00405;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00405;old_locus_tag=Hmuk_0095
NC_013202.1	RefSeq	gene	94655	95761	.	-	.	ID=gene-HMUK_RS00410;Dbxref=GeneID:8409593;Name=HMUK_RS00410;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00410;old_locus_tag=Hmuk_0096
NC_013202.1	RefSeq	gene	95763	96038	.	-	.	ID=gene-HMUK_RS00415;Dbxref=GeneID:8409594;Name=HMUK_RS00415;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00415;old_locus_tag=Hmuk_0097
NC_013202.1	RefSeq	gene	96129	96722	.	+	.	ID=gene-HMUK_RS00420;Dbxref=GeneID:8409595;Name=HMUK_RS00420;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00420;old_locus_tag=Hmuk_0098
NC_013202.1	RefSeq	gene	97066	98286	.	+	.	ID=gene-HMUK_RS00425;Dbxref=GeneID:8409596;Name=HMUK_RS00425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00425;old_locus_tag=Hmuk_0099
NC_013202.1	RefSeq	gene	98365	99513	.	+	.	ID=gene-HMUK_RS00430;Dbxref=GeneID:8409597;Name=dgoD;gbkey=Gene;gene=dgoD;gene_biotype=protein_coding;locus_tag=HMUK_RS00430;old_locus_tag=Hmuk_0100
NC_013202.1	RefSeq	gene	99552	100301	.	+	.	ID=gene-HMUK_RS00435;Dbxref=GeneID:8409598;Name=HMUK_RS00435;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00435;old_locus_tag=Hmuk_0101
NC_013202.1	RefSeq	gene	101143	102207	.	-	.	ID=gene-HMUK_RS00440;Dbxref=GeneID:8409599;Name=HMUK_RS00440;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00440;old_locus_tag=Hmuk_0102
NC_013202.1	RefSeq	gene	102661	103386	.	-	.	ID=gene-HMUK_RS00445;Dbxref=GeneID:8409600;Name=HMUK_RS00445;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00445;old_locus_tag=Hmuk_0103
NC_013202.1	RefSeq	gene	103387	104271	.	-	.	ID=gene-HMUK_RS00450;Dbxref=GeneID:8409601;Name=HMUK_RS00450;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00450;old_locus_tag=Hmuk_0104
NC_013202.1	RefSeq	gene	104313	104588	.	-	.	ID=gene-HMUK_RS17400;Dbxref=GeneID:54763467;Name=HMUK_RS17400;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS17400
NC_013202.1	RefSeq	gene	104563	105372	.	-	.	ID=gene-HMUK_RS00460;Dbxref=GeneID:8409603;Name=HMUK_RS00460;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00460;old_locus_tag=Hmuk_0106
NC_013202.1	RefSeq	gene	105422	105928	.	-	.	ID=gene-HMUK_RS00465;Dbxref=GeneID:8409604;Name=HMUK_RS00465;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00465;old_locus_tag=Hmuk_0107
NC_013202.1	RefSeq	gene	105925	107850	.	-	.	ID=gene-HMUK_RS00470;Dbxref=GeneID:8409605;Name=HMUK_RS00470;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00470;old_locus_tag=Hmuk_0108
NC_013202.1	RefSeq	gene	107847	108737	.	-	.	ID=gene-HMUK_RS00475;Dbxref=GeneID:8409606;Name=HMUK_RS00475;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00475;old_locus_tag=Hmuk_0109
NC_013202.1	RefSeq	gene	108932	110350	.	+	.	ID=gene-HMUK_RS00480;Dbxref=GeneID:8409607;Name=HMUK_RS00480;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00480;old_locus_tag=Hmuk_0110
NC_013202.1	RefSeq	gene	110369	111157	.	-	.	ID=gene-HMUK_RS00485;Dbxref=GeneID:8409608;Name=HMUK_RS00485;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00485;old_locus_tag=Hmuk_0111
NC_013202.1	RefSeq	gene	111154	112581	.	-	.	ID=gene-HMUK_RS00490;Dbxref=GeneID:8409609;Name=HMUK_RS00490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00490;old_locus_tag=Hmuk_0112
NC_013202.1	RefSeq	gene	112665	113651	.	-	.	ID=gene-HMUK_RS00495;Dbxref=GeneID:8409610;Name=HMUK_RS00495;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00495;old_locus_tag=Hmuk_0113
NC_013202.1	RefSeq	gene	113648	115129	.	-	.	ID=gene-HMUK_RS00500;Dbxref=GeneID:8409611;Name=HMUK_RS00500;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00500;old_locus_tag=Hmuk_0114
NC_013202.1	RefSeq	gene	115131	116150	.	-	.	ID=gene-HMUK_RS00505;Dbxref=GeneID:8409612;Name=HMUK_RS00505;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00505;old_locus_tag=Hmuk_0115
NC_013202.1	RefSeq	gene	116229	118151	.	-	.	ID=gene-HMUK_RS00510;Dbxref=GeneID:8409613;Name=HMUK_RS00510;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00510;old_locus_tag=Hmuk_0116
NC_013202.1	RefSeq	gene	118303	118767	.	+	.	ID=gene-HMUK_RS00515;Dbxref=GeneID:8409614;Name=HMUK_RS00515;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00515;old_locus_tag=Hmuk_0117
NC_013202.1	RefSeq	gene	118764	119702	.	+	.	ID=gene-HMUK_RS00520;Dbxref=GeneID:8409615;Name=HMUK_RS00520;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00520;old_locus_tag=Hmuk_0118
NC_013202.1	RefSeq	gene	119792	120397	.	-	.	ID=gene-HMUK_RS00525;Dbxref=GeneID:8409616;Name=HMUK_RS00525;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00525;old_locus_tag=Hmuk_0119
NC_013202.1	RefSeq	gene	120533	121666	.	+	.	ID=gene-HMUK_RS00530;Dbxref=GeneID:8409617;Name=dgoD;gbkey=Gene;gene=dgoD;gene_biotype=protein_coding;locus_tag=HMUK_RS00530;old_locus_tag=Hmuk_0120
NC_013202.1	RefSeq	gene	121728	122423	.	+	.	ID=gene-HMUK_RS00535;Dbxref=GeneID:8409618;Name=HMUK_RS00535;gbkey=Gene;gene_biotype=protein_coding;locus_tag=HMUK_RS00535;old_locus_tag=Hmuk_0121
